full_address,자치구,대표지번,lon,lat,geocode_error,사업번호,법정동,사업구분,운영구분,추진위원회/조합명,진행단계,상태,토지등 소유자 수,정비구역명칭,정비구역위치,정비구역면적(㎡),건축연면적(㎡),용도지역,용도지구,택지면적(㎡),도로면적(㎡),공원면적(㎡),녹지면적(㎡),공공공지면적(㎡),학교면적(㎡),기타면적(㎡),주용도,건폐율,용적률,높이(m),지상층수,지하층수,분양세대총수,60㎡이하,60㎡초과~85㎡이하,85㎡초과,임대세대총수,(임대)40㎡이하,(임대)40㎡초과~50㎡이하,(임대)50㎡초과,건축계획비고,위치도,조감도,배치도,조합사무실 주소,조합사무실 전화번호
서울특별시 강동구 천호동 28-32,강동구,천호동 28-32,127.1408459,37.54760855,,11740-100001053,천호동,재건축,조합,풍전연립 주택재건축정비사업조합,이전고시,일시중단,21,천호동 풍전연립 주택재건축 정비사업조합,강동구 천호동 28-32,1477.9,3553.46,공공주택(아파트),,,,,,,,,공공주택(아파트),26.02,199.9,36,12,1,29,,29,,0,,,,,/servlet/image/assc/2010/08/201008091354151281329655961.jpg,/servlet/image/assc/2009/12/200912301640521262158852421.jpg,/servlet/image/assc/2009/12/200912301640521262158852359.jpg,,010-7148-4165
서울특별시 강동구 성내동 209,강동구,성내동 209,127.130115,37.53403082,,11740-100001056,성내동,재건축,조합,목화연립 주택재건축정비사업조합,사업시행인가,일시중단,17,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,/servlet/image/assc/2010/01/201001081333471262925227820.jpg,/servlet/image/assc/2010/01/201001081336311262925391386.jpg,,02-470-3340
서울특별시 중랑구 중화동 329-38,중랑구,중화동 329-38,127.0757903,37.60024127,,11260-900000170,중화동,재개발(주택정비형),공공지원자,중화2재정비촉진구역 주택재개발정비사업,정비구역지정,일시중단,981,중화2재정비촉진구역 주택재개발정비사업,중랑구 중화동 329-38,,303713,"제2종 일반주거지역, 제3종일반주거지역",,103151,10754,14310,9350,,,3290,공동주택및부대복리시설,30,295.3,125,34,2,2317,985,680,652,550,221,228,101,부분임대326,/servlet/image/assc/2011/11/201111021611501320217910971.jpg,,/servlet/image/assc/2011/11/201111021613221320218002212.jpg,,
서울특별시 서대문구 홍제동 156,서대문구,홍제동 156,,,NO_RESULT,11410-100005003,홍제동,재개발(주택정비형),조합,홍제 제2구역 주택재개발정비사업조합,조합해산,일시중단,494,홍제2구역 주택재개발정비사업조합,서대문구 홍제동 156번지,49382,135077123,제123종 일반주거지역,,417.49,40.2,26.59,0,0,0,0,공동주택(아파트),20.34,220.25,52,,,724,106,559,59,182,,,182,,/servlet/image/assc/2012/11/201211231347171353646037875.jpg,/servlet/image/assc/2012/11/201211231347181353646038340.jpg,/servlet/image/assc/2012/11/201211231347221353646042759.jpg,1층,02-733-3832
서울특별시 강동구 길동 298-1,강동구,길동 298-1,,,NO_RESULT,11740-100000039,길동,재건축,조합,길동진흥아파트 주택재건축정비사업 조합,조합해산,일시중단,693,길동진흥아파트주택재건축정비구역,강동구 둔촌동 630,36169,127608.37,제3종일반주거지역,,,,,,,,,,,,,,,0,,,,0,,,,,,/servlet/image/assc/2009/12/200912301640511262158851812.jpg,/servlet/image/assc/2009/12/200912301640511262158851406.jpg,201호,02-476-8694
서울특별시 성동구 금호동2가 900,성동구,금호동2가 900,,,NO_RESULT,11200-100001005,금호동,재개발(주택정비형),조합,금호제19구역 주택재개발정비사업조합,조합해산,일시중단,865,금호제19구역 주택재개발정비구역,성동구 금호동2가 980번지,51475.3,142229.95,제3종일반주거지역,,35575.6,8502.1,2577.2,,,,4828.7,공동주택 및 부대복리시설,20.24,249.84,6015,20,4,847,358,377,112,210,210,,,,/servlet/image/assc/2010/08/201008121126361281579996762.bmp,/servlet/image/assc/2009/12/200912301638031262158683750.jpg,/servlet/image/assc/2009/12/200912301638031262158683343.jpg,나동 1층 금호19조합,02-2235-8030
서울특별시 성동구 상왕십리동 12-37,성동구,상왕십리동 12-37,,,NO_RESULT,11200-100002016,상왕십리동,재개발(주택정비형),조합,왕십리뉴타운 제2구역 주택재개발정비사업조합,조합해산,일시중단,446,왕십리뉴타운 제2구역 주택재개발정비사업조합,성동구 상왕십리동 12-37번지,69324,,일반주거,일반,60857,2325,4222,,,,1902,"아파트 및 부대복리시설, 판매시설",34.33,245,42,25,3,937,148,563,226,211,211,,,,/servlet/image/assc/201003021024451267493085766.jpg,/servlet/image/assc/2010/03/201003021022351267492955122.jpg,/servlet/image/assc/2010/03/201003021019221267492762614.jpg,텐즈힐몰 221동 2층 140호,02-2299-0597
서울특별시 성동구 금호동2가 566,성동구,금호동2가 566,,,NO_RESULT,11200-100001004,금호동,재개발(주택정비형),조합청산,금호제17구역 주택재개발정비사업조합,조합청산,일시중단,316,성동구금호제17주택재개발구역정비사업,성동구 금호동2가 566,24267.8,80330.86,제3종일반주거지역,,,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/2010/08/201008261104291282788269827.jpg,/servlet/image/assc/2011/06/201106081811321307524292996.jpg,/servlet/image/assc/2009/12/200912301638031262158683109.jpg,2층,02-2253-2055
서울특별시 성동구 금호동2가 200,성동구,금호동2가 200,,,NO_RESULT,11200-100002012,금호동,재개발(주택정비형),조합,금호제13구역 주택재개발정비사업조합,조합해산,일시중단,986,금호제13구역주택재개발정비사업조합,성동구 금호동2가 200-0,58244.3,154614.27,제3종 일반주거지역,공동주택 및 부대복리시설,4730.39,387.94,706.1,,,,,공동주택,19.34,220.71,135,21,3,958,603,336,19,198,198,,,,/servlet/image/assc/2015/04/201504291612121430291532719.jpg,/servlet/image/assc/2009/12/200912301638051262158685218.jpg,/servlet/image/assc/2009/12/200912301638051262158685015.jpg,농협3층,02-2233-1255
서울특별시 성동구 하왕십리동 339-67,성동구,하왕십리동 339-67,,,NO_RESULT,11200-100002014,하왕십리동,재개발(주택정비형),조합,왕십리뉴타운제1구역 주택재개발정비사업조합,조합해산,일시중단,774,왕십리뉴타운제1구역 주택재개발정비사업조합,성동구 하왕십리동 339-67번지,100666.39,,일반주거지역,일반,8576.49,4011.9,2810,2480,,5648,,아파트 및 부대복리시설,21.39,224.06,42,25,3,1369,172,857,340,333,333,,,,/servlet/image/assc/201003021005051267491905516.jpg,/servlet/image/assc/2009/12/200912301638051262158685937.jpg,/servlet/image/assc/2010/03/201003021820271267521627369.jpg,1층 (구 새마을금고 자리),02-2291-8985
서울특별시 동작구 노량진동 122-37,동작구,노량진동 122-37,,,NO_RESULT,11590-100001008,노량진동,재개발(주택정비형),조합,노량진제1구역 주택재개발 조합,이전고시,일시중단,236,노량진제1주택재개발구역,동작구 노량진동 122-37,17539.6,49333.84,2종일반주거지역,2종,15603.1,893.5,1043,,,,,아파트,20.76,198.46,42,15,2,299,118,136,45,0,,,,,/servlet/image/assc/2011/11/201111281018111322443091068.jpg,/servlet/image/assc/2010/02/201002171337241266381444407.jpg,/servlet/image/assc/2010/02/201002171336561266381416933.jpg,"신동아리버파크 상가동 213, 214호",02-813-3336
서울특별시 관악구 남현동 1079-13,관악구,남현동 1079-13,126.9746984,37.47301053,,11620-100002000,남현동,재건축,조합,경성연립 주택재건축정비사업 조합,준공인가,일시중단,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,/servlet/image/assc/2009/12/200912301640501262158850562.jpg,/servlet/image/assc/2009/12/200912301640501262158850296.jpg,,
서울특별시 관악구 봉천동 1598-10,관악구,봉천동 1598-10,,,NO_RESULT,11620-100003013,봉천동,재건축,조합,삼우주택재건축정비사업조합,준공인가,일시중단,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 은평구 응암동 663,은평구,응암동 663,,,NO_RESULT,11380-100001044,응암동,재개발(주택정비형),조합,응암제9구역주택재개발정비사업조합,조합해산,일시중단,620,응암 제9주택재개발구역,은평구 응암동 663번지,54729.8,140305.8,제2종일반주거지역,                                                                          ,43124.6,5425.4,5428.7,283,,,,공동주택,22.67,213.85,45,15,4,748,224,389,135,219,219,,,상가 포함,/servlet/image/assc/2013/09/201309031201141378177274198.jpg,/servlet/image/assc/2010/01/201001191419551263878395690.jpg,/servlet/image/assc/2010/01/201001191417171263878237502.jpg,3층,02-306-5660
서울특별시 중랑구 중화동 324,중랑구,중화동 324,,,NO_RESULT,11260-100002001,중화동,재건축,추진위원회,중화동324번지일대 주택재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,126,중화동 324번지 일대주택재건축사업,중랑구 중화동 324-0,17834.7,57057,제2종일반주거지역,건축허가착공제한지역 등,14249.8,1228.8,2356.1,,,,,공동주택(아파트),16.84,289.6,,43,2,365,166,120,79,0,,,,,/servlet/image/assc/2010/07/201007301223141280460194702.jpg,/servlet/image/assc/2010/08/201008030959391280797179212.jpg,/servlet/image/assc/2010/08/201008030959391280797179591.jpg,1층,02-438-3800
서울특별시 강서구 방화동 191-3,강서구,방화동 191-3,,,NO_RESULT,11500-100002010,방화동,재건축,조합,무궁화연립주택재건축정비사업조합,이전고시,일시중단,87,무궁화연립주택재건축,강서구 방화동 191-3,4639,12954.31,제2종일반주거지역,공앙시설보호지구 등,4622.9,,,,,,16.1,공동주택(아파트),24.77,199.58,,16,1,98,42,56,,0,,,,,/servlet/image/assc/201001081438021262929082349.jpg,/servlet/image/assc/2010/03/201003241112221269396742051.jpg,/servlet/image/assc/2010/03/201003241112231269396743408.jpg,,
서울특별시 동대문구 장안동 425-1,동대문구,장안동 425-1,,,NO_RESULT,11230-100006002,장안동,재건축,조합,대성연립연합 주택재건축정비사업 조합,이전고시,일시중단,81,동대문구 장안동 425-1번지 일대 제1종지구단위계획구역(대성연립연합),동대문구 장안동 425-1,5321.8,14706.08,"제2종일반주거지역, 제1종지구단위계획구역",과밀억제권역 등,4698.9,220.2,,,362.1,,40.6,공동주택(아파트),29.75,239.57,,13,1,116,34,82,,7,,,7,,/servlet/image/assc/2010/08/201008111329181281500958255.jpg,/servlet/image/assc/2010/08/201008111327121281500832570.jpg,/servlet/image/assc/2010/03/201003241158461269399526143.jpg,3층,02-2216-0067
서울특별시 강북구 미아동 476,강북구,미아동 476,,,NO_RESULT,11305-100002000,미아동,재개발(주택정비형),조합,미아 제10-1구역 주택재개발정비사업조합,이전고시,일시중단,235,미아10-1 주택재개발정비사업,강북구 미아동 476-0,18474.6,,2종일반주거지역,,16180.8,1275.8,,782,,,236,공동주택,21.02,213.39,43,,,376,184,149,43,70,70,,,임대주택포함,/servlet/image/assc/201001121451181263275478335.JPG,/servlet/image/assc/2009/12/200912301640351262158835453.jpg,/servlet/image/assc/2009/12/200912301640341262158834890.jpg,삼창빌딩 301호,02-945-2023
서울특별시 강북구 수유동 170-2,강북구,수유동 170-2,,,NO_RESULT,11305-900000031,수유동,재건축,추진위원회,수유제4-1구역 주택재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,745,,,79000,,"제1종일반주거지역, 제2종일반주거지역(7층이하)","역사문화미관지구, 최고고도지구(5층이하, 20m, 완화시 7층이하, 28m)",,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/201001081145531262918753957.jpg,,,3층,02-999-0028
서울특별시 강북구 미아동 61-79,강북구,미아동 61-79,127.0294673,37.61444539,,11305-100004002,미아동,재개발(도시정비형),추진위원회,강북5구역 도시환경정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,91,강북5구역 도시환경정비사업,강북구 미아동 61-79,128.7,89665.22,일반상업지역,미아중심재정비촉진지구,9186,3300,377,,,,7,공동주택업무판매근린생활,53.17,589,100,27,5,208,,124,84,20,,,20,,/servlet/image/assc/2011/09/201109151531541316068314195.jpg,/servlet/image/assc/2011/11/201111211044101321839850921.jpg,/servlet/image/assc/2011/11/201111181150231321584623531.jpg,,02-986-0888
서울특별시 강서구 내발산동 714-4,강서구,내발산동 714-4,126.8328991,37.5477792,,11500-100002016,내발산동,재건축,조합,칠성연립 주택재건축정비사업 조합,이전고시,일시중단,42,,,2159.1,,2종 일반주거지역(7층이하),"도시지역,공항시설보호구역,최고고도지구,제1종단위계획구역",19.43,,,,,,,아파트,34.45,171.64,2200,,,38,,38,,0,,,,,,/servlet/image/assc/2010/01/201001151449441263534584242.jpg,/servlet/image/assc/2010/01/201001151438121263533892426.jpg,,02-2694-0730
서울특별시 양천구 신월동 410-12,양천구,신월동 410-12,,,NO_RESULT,11470-100001007,신월동,재건축,조합,삼미?장미연립 주택재건축정비사업 조합,이전고시,일시중단,34,삼미/장미연립주택 재건축정비사업,양천구 신월4동 410-12번지 외 2필지,1990.3,4071.58,제2종 일반주거지역,"고도지구 기타(공항고도지구 수평 표면), 일반미관지구",1990.3,,,,,,,공동주택,30.64,199.98,33,11,1,42,14,28,,0,,,,,/servlet/image/assc/2010/08/201008041836411280914601453.jpg,/servlet/image/assc/2010/08/201008041829101280914150698.jpg,/servlet/image/assc/2010/08/201008041829111280914151044.jpg,,02-2699-8512
서울특별시 서초구 반포동 1-8,서초구,반포동 1-8,126.9961199,37.50694765,,11650-900000145,반포동,재건축,추진위원회,반포경남아파트 주택재건축 정비사업,조합설립추진위원회승인,일시중단,1207,반포경남아파트구역,서초구 반포2동 1-8번지 외 3필지,62495.6,,,,,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/2011/12/201112011151011322707861970.png,,/servlet/image/assc/2013/01/201301111130001357871400916.jpg,,02-533-2130
서울특별시 강서구 염창동 242-4,강서구,염창동 242-4,,,NO_RESULT,11500-100002007,염창동,재건축,조합,웅지 ?오성 ?염창주택재건축정비사업조합,이전고시,일시중단,99,웅지오성염창주택재건축정비사업조합,강서구 염창동 242-4외 6필지,6521.3,24944.08,"도시지역, 준공업지역",일반미관지구,,,,,,,,공동주택및부대복리시설,23.36,249.63,58,19,2,146,18,110,18,0,,,,,/servlet/image/assc/2010/04/201004011454191270101259725.jpg,/servlet/image/assc/2010/04/201004131439311271137171420.jpg,/servlet/image/assc/2010/04/201004131439331271137173042.jpg,한희빌딩 601호,02-3664-8111
서울특별시 관악구 봉천동 63-89,관악구,봉천동 63-89,,,NO_RESULT,11620-100003003,봉천동,재건축,추진위원회,봉천6-1구역 주택재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,157,봉천6-1구역 주택재건축정비사업,관악구 봉천6동 63-39번지일대,16000,,제2종 일반주거지역,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,02-872-2943
서울특별시 양천구 신월동 612,양천구,신월동 612,,,NO_RESULT,11470-100001013,신월동,재개발(주택정비형),조합,신정1재정비촉진구역4지구 주택재개발정비사업 조합,이전고시,일시중단,758,신월.신정뉴타운제1구역4지구주택재개발정비사업조합,양천구 신월2동 612-13번지,50978,,제2종 일반주거지역,,40725.9,4800.7,3001.3,,,,2419.6,"아파트 및 부대복리시설,근린생활시설",20.13,234.93,57,,,93000,35900,47600,9500,160,160,,,,,/servlet/image/assc/2010/02/201002231711181266912678082.jpg,/servlet/image/assc/2010/02/201002261509131267164553546.jpg,우리은행 3층,02-2608-0009
서울특별시 성동구 금호동3가 632,성동구,금호동3가 632,,,NO_RESULT,11200-100002022,금호동,재개발(주택정비형),조합,금호제18구역주택재개발정비사업조합,이전고시,일시중단,238,금호제18주택재개발구역,성동구 금호동3가 632-0,20721.2,62483.49,제2종일반주거지역,,17112.8,2774.4,834,,,,,공동주택,22.91,224.44,,,,403,199,164,40,83,83,,,임대포함,/servlet/image/assc/2010/05/201005101609531273475393112.gif,/servlet/image/assc/2009/12/200912301638081262158688843.gif,/servlet/image/assc/2011/04/201104051111381301969498885.jpg,1층,02-2253-3849
서울특별시 양천구 신월동 603-3,양천구,신월동 603-3,,,NO_RESULT,11470-100001011,신월동,재개발(주택정비형),조합,신정1재정비촉진구역2지구 주택재개발정비사업 조합,이전고시,일시중단,280,신정1재정비촉진구역 1-2지구 재정비촉진사업,양천구 신월2동 603-3호,17152,55831.22,2종 일반 주거지역,공항고도지구,15555.4,1596.6,,,,,,공동주택 및 근린생활시설,18.59,229.95,58,20,2,357,82,242,33,61,61,,,임대주택 61세대 포함,/servlet/image/assc/2010/08/201008181403401282107820846.jpg,/servlet/image/assc/2010/08/201008181403401282107820992.jpg,/servlet/image/assc/2010/08/201008181403411282107821154.jpg,국민은행 3층,02-2606-2026
